2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,송도고등학교,박시헌,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,송도고등학교,위건우,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,낙생고등학교,황지민,6,33:11,3,5,60,,2,,42.85714286,,,,3,3,6,3,2,,,,,,2,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,낙생고등학교,장현서,20,37:24,6,18,33.33333333,1,4,25,31.81818182,5,7,71.42857143,,2,2,7,4,,,,2,2,4,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,낙생고등학교,유정원,29,33:35,6,12,50,5,9,55.55555556,52.38095238,2,2,100,2,1,3,3,1,,1,2,2,4,3,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,낙생고등학교,홍찬우,11,20:53,2,4,50,2,6,33.33333333,40,1,1,100,3,4,7,2,1,,,1,,1,4,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,낙생고등학교,임정호,8,34:57,2,6,33.33333333,,2,,25,4,6,66.66666667,6,8,14,2,,,,4,,4,2,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,낙생고등학교,기기련,11,40:00,5,12,41.66666667,,2,,35.71428571,1,2,50,10,9,19,,2,,1,3,,3,2,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,낙생고등학교,강민수,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,낙생고등학교,김재윤,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,낙생고등학교,최정환,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,낙생고등학교,김진호,,0:00,,,,,,,,,,,,,,,,,,,,,,
2022 연맹회장기 전국남녀중고농구대회,2022,25,2022-05-07 09:00:00,낙생고등학교,길해정,,0:00,,,,,,,,,,,,,,,,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,16,2022-04-10 17:00:00,제물포고등학교,강성욱,23,35:36,6,10,60,3,7,42.85714286,52.94117647,2,2,100,3,1,4,10,4,1,,,2,2,1,
제47회 협회장기 전국남녀중고농구대회,2022,16,2022-04-10 17:00:00,제물포고등학교,강병진,5,10:00,1,2,50,1,1,100,66.66666667,,,,,1,1,2,,1,,,1,1,3,
제47회 협회장기 전국남녀중고농구대회,2022,16,2022-04-10 17:00:00,제물포고등학교,고현민,6,35:36,3,5,60,,7,,25,,,,2,2,4,2,1,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,16,2022-04-10 17:00:00,제물포고등학교,박상혁,14,32:18,2,3,66.66666667,3,5,60,62.5,1,2,50,1,6,7,2,1,,,1,2,3,2,
제47회 협회장기 전국남녀중고농구대회,2022,16,2022-04-10 17:00:00,제물포고등학교,구인교,20,34:24,4,9,44.44444444,2,7,28.57142857,37.5,6,6,100,4,5,9,3,1,,2,,1,1,1,
제47회 협회장기 전국남녀중고농구대회,2022,16,2022-04-10 17:00:00,제물포고등학교,김민재,2,2:08,1,1,100,,,,100,,,,1,1,2,1,,,,,,,,
제47회 협회장기 전국남녀중고농구대회,2022,16,2022-04-10 17:00:00,제물포고등학교,구민교,22,27:28,8,10,80,,,,80,6,8,75,2,3,5,5,,,1,,,,,
